Company,Year,Revenue,NetIncome,Assets,Liabilities,CashFlow
Nvidia,2022,561566.27,152970.16,1624455.41,1217250.23,176614.52
Nvidia,2022,617431.86,129002.63,2116000.88,802144.08,106586.98
Nvidia,2022,575140.04,170168.58,1343073.06,545316.78,180509.85
Nvidia,2022,582659.47,75043.44,1706923.48,1344299.96,93690.35
Nvidia,2022,544107.62,71648.59,1220478.25,606915.02,60912.75
Nvidia,2022,594872.59,84076.21,1939070.48,1480422.74,68288.01
Nvidia,2022,619321.7,140899.21,1573562.95,778541.99,149248.76
Nvidia,2022,547673.35,112641.05,923355.67,563765.24,105620.41
Nvidia,2022,514541.8,96824.65,1367083.81,701702.93,80959.26
Nvidia,2022,609051.65,123550.82,1054528.23,585753.83,129558.74
Nvidia,2022,519157.39,104721.79,1618033.33,1091370.0,94405.1
Nvidia,2022,605700.57,82154.52,2055152.17,690272.14,85695.74
Nvidia,2022,577082.58,64582.77,1755924.02,1077167.8,52250.99
Nvidia,2023,618444.24,106910.18,1170132.62,933618.52,133486.03
Nvidia,2023,581988.67,107823.72,1241384.33,853759.44,136414.87
Nvidia,2023,589643.2,148233.98,1472230.04,733596.45,188140.19
Nvidia,2023,607137.58,101302.5,1727226.77,743773.39,97493.16
Nvidia,2023,655801.94,144035.39,2067923.39,900696.19,154390.83
Nvidia,2023,660343.63,85630.7,1202454.68,667895.04,85109.26
Nvidia,2023,566646.3,154205.9,1972749.53,1152659.98,183094.59
Nvidia,2023,647375.67,145818.46,1028234.61,389512.87,121830.53
Nvidia,2023,549368.72,69494.65,1255149.27,527808.93,57840.56
Nvidia,2023,609383.41,72108.23,1884258.77,572864.24,88063.16
Nvidia,2023,658422.8,150801.05,1953730.15,1498083.46,136404.93
Nvidia,2023,663017.75,161358.83,1957985.17,940900.55,173120.07
Nvidia,2023,623701.37,127912.24,1814951.82,619244.99,125075.69
Nvidia,2023,598319.22,68900.84,1104051.26,407906.91,67742.73
Nvidia,2023,605179.78,39787.01,2053324.26,1401643.62,46368.81
Nvidia,2023,568179.41,114175.76,1454226.74,1150634.25,134023.61
Nvidia,2023,614680.88,161478.61,1112688.29,342272.12,184911.85
Nvidia,2023,559575.22,44127.21,1672772.59,728103.41,49171.64
Nvidia,2023,654112.37,84458.09,1265241.91,446986.48,73075.78
Nvidia,2023,555409.98,39939.86,1312994.29,604545.27,46061.86
Nvidia,2024,624307.66,153700.36,1599023.3,561610.66,177506.04
Nvidia,2024,567943.22,40558.3,1808861.0,848551.63,36872.54
Nvidia,2024,624442.12,172054.7,1359998.51,649264.25,187507.67
Nvidia,2024,609111.63,40071.81,1636492.48,1270589.18,37308.74
Nvidia,2024,628593.82,180747.18,1281267.37,867547.33,166176.7
Nvidia,2024,609574.8,152000.52,1215742.94,799879.55,183320.57
Nvidia,2024,567471.14,52165.18,955581.18,561586.32,67243.47
Nvidia,2024,619054.45,98404.84,1592976.78,700533.75,86747.11
Nvidia,2024,581190.02,96405.12,1478465.99,1147884.38,106233.4
Nvidia,2024,594929.83,48787.93,2078076.63,1426438.5,60428.81
Nvidia,2024,573660.8,100695.84,1459489.23,579486.21,115271.02
Nvidia,2024,627943.94,57096.72,1050321.98,702780.37,53476.84
Nvidia,2024,596939.38,133678.36,1279731.49,905502.55,143703.5
Nvidia,2024,624169.67,150314.65,2020531.64,626527.85,138553.0
Nvidia,2024,537637.74,86302.02,1763408.92,941255.01,105707.59
Nvidia,2024,563983.09,76077.1,1856137.99,952029.09,90903.21
Nvidia,2024,553926.32,159087.75,1467437.5,997361.19,134390.63
Nvidia,2024,582365.61,160301.74,1895062.68,612876.49,152583.09
Nvidia,2024,576884.35,53688.44,1707575.73,669806.82,52256.02
Nvidia,2024,601318.02,102538.15,1790209.17,1397444.35,88005.76
IBM,2000,217819.3,33461.22,341045.22,125488.85,32119.05
IBM,2000,222702.03,61219.97,664459.53,522325.98,67313.54
IBM,2000,218316.55,28798.96,467125.78,216394.69,32729.5
IBM,2000,230960.32,33802.44,415308.12,129189.72,30740.52
IBM,2000,212445.36,52338.31,366467.38,242643.22,51963.01
IBM,2000,210954.27,53409.93,560982.5,234423.79,66620.38
IBM,2000,209724.42,21067.85,630031.84,412474.9,19901.44
IBM,2000,210457.72,55670.17,447726.76,178131.09,58900.77
IBM,2000,247554.52,15072.76,750488.31,439963.72,15264.56
IBM,2000,240287.96,70033.39,470582.93,174973.88,87992.82
IBM,2000,237002.21,37801.02,627230.87,422005.29,44851.52
IBM,2000,247977.31,38860.7,517484.47,320753.5,39166.3
IBM,2000,233750.25,36230.46,422150.98,225729.77,41500.5
IBM,2000,242702.32,42067.97,444260.72,225392.95,50193.28
IBM,2000,225801.74,50609.55,567762.07,238807.29,60634.05
IBM,2000,211428.15,38315.55,405473.12,135238.59,40287.54
IBM,2000,229593.76,52054.7,686370.86,455678.69,52303.49
IBM,2000,235372.47,45717.88,551506.76,330135.45,58227.39
IBM,2000,216181.37,59761.83,347384.23,157780.04,56419.51
IBM,2000,235139.59,19471.02,767659.09,548320.23,21925.01
IBM,2001,244940.86,69376.81,774378.83,425643.19,79848.31
IBM,2001,250044.14,49255.09,540583.47,287072.69,41328.01
IBM,2001,240187.97,53791.81,818184.01,639437.03,57980.12
IBM,2001,251910.79,24291.83,728177.41,244179.29,22891.23
IBM,2001,254814.34,32508.59,407624.91,291833.03,31051.06
IBM,2001,226350.31,15549.6,453496.84,176413.89,18459.7
IBM,2001,238510.74,59907.68,440694.38,240812.86,68535.5
IBM,2001,254044.38,50880.61,850958.03,352520.06,53264.85
IBM,2001,264954.94,18407.33,427048.15,177930.1,20551.98
IBM,2001,235604.2,22985.54,569597.82,345631.41,21245.05
IBM,2001,237523.49,48309.86,805555.41,513437.55,57558.88
IBM,2001,240632.92,28409.99,579572.93,407768.05,29209.72
IBM,2001,263202.34,78221.89,432718.68,139640.52,68428.11
IBM,2001,241458.71,19983.26,782647.12,243851.81,19141.89
IBM,2001,232068.41,65648.63,658833.4,498088.02,84434.93
IBM,2001,246760.1,26793.16,465749.22,191636.91,30927.25
IBM,2001,225284.69,14156.95,611937.61,380030.74,16034.61
IBM,2001,240871.37,60575.83,618376.83,218121.8,72603.14
IBM,2001,268203.4,17435.66,612228.62,332904.22,15225.43
IBM,2001,264189.15,31976.77,810008.45,514758.14,35143.2
IBM,2002,261132.11,27464.8,416426.54,175047.48,26715.61
IBM,2002,295001.28,41771.64,887730.72,461372.42,49809.93
IBM,2002,302563.77,33270.03,975672.31,596049.96,40211.73
IBM,2002,285408.08,44520.06,558300.98,187040.66,47536.7
IBM,2002,303306.38,71128.52,653531.55,466361.68,84251.16
IBM,2002,265860.72,14243.99,461620.69,340977.55,17353.18
IBM,2002,266577.9,32335.59,822587.41,632461.74,38465.41
IBM,2002,282977.16,31316.47,722015.04,300904.05,37705.21
IBM,2002,271425.88,70143.04,614296.05,437424.68,67804.4
IBM,2002,274235.35,55908.94,449903.72,348272.06,60762.0
IBM,2002,277811.8,72188.98,897755.91,503757.96,91220.24
IBM,2002,254400.3,19921.18,685246.65,326885.22,20560.9
IBM,2002,268314.69,40564.17,843928.23,503604.13,52679.56
IBM,2002,292556.68,34643.56,593506.89,277731.04,42321.6
IBM,2002,252421.51,27146.75,835474.03,517950.64,24796.48
IBM,2002,262558.84,69749.94,863166.13,369491.68,70465.24
IBM,2002,295077.92,71630.71,922954.23,516115.17,89952.03
IBM,2002,268202.27,23915.07,782470.64,445755.69,29350.79
IBM,2002,255267.97,66605.31,532639.42,334192.8,54620.64
IBM,2002,283188.65,64940.23,633634.72,258336.27,69409.12
IBM,2003,316219.25,41388.94,634000.18,278622.57,52752.94
IBM,2003,289377.84,14729.64,886469.21,575883.55,12730.59
IBM,2003,324811.96,65617.07,812536.27,399044.39,81977.8
IBM,2003,282846.75,34349.54,493517.13,335374.28,37708.05
IBM,2003,303525.34,31754.09,850580.22,580715.98,31085.49
IBM,2003,314415.7,43137.09,948364.81,300503.67,46397.49
IBM,2003,323941.0,95663.39,668453.92,348063.65,79543.05
IBM,2003,318493.28,61196.27,723043.89,257682.2,77926.33
IBM,2003,299059.62,36106.06,658059.83,286485.42,39749.34
IBM,2003,321700.24,84984.66,778759.64,555450.06,85966.47
IBM,2003,283319.32,83821.09,597173.42,275811.78,108535.44
IBM,2003,276614.56,66424.42,932640.72,518452.64,53223.29
IBM,2003,290271.7,22609.92,677022.55,470539.73,23047.55
IBM,2003,293492.47,55528.0,781682.33,569180.54,52983.58
IBM,2003,315566.81,60425.82,663024.52,296745.26,59251.67
IBM,2003,304297.15,32773.7,1016555.47,597181.91,41295.11
IBM,2003,271657.45,36851.11,419877.92,183119.64,45363.83
IBM,2003,271102.71,43115.3,470399.56,239160.7,52575.91
IBM,2003,304318.54,71268.08,668955.53,516566.69,82288.34
IBM,2003,292918.94,45875.85,977578.41,575013.91,52903.56
IBM,2004,302704.5,32063.43,892106.05,538753.45,33688.13
IBM,2004,314830.51,32135.19,972158.01,752529.44,40026.04
IBM,2004,297103.92,45011.67,926014.86,553348.11,48340.61
IBM,2004,332559.19,61192.97,841333.97,270076.03,51078.29
IBM,2004,278707.71,77567.44,645702.58,344986.42,94841.2
IBM,2004,313964.95,63538.78,657150.26,471146.63,56099.34
IBM,2004,281386.7,27547.99,572755.43,252674.23,31274.05
IBM,2004,291033.99,63784.34,489596.1,182913.7,67254.89
IBM,2004,332281.14,88018.58,1142218.72,714160.3,100157.0
IBM,2004,314889.21,64774.2,564987.03,323098.84,64322.98
IBM,2004,304198.5,55029.55,534413.6,256381.65,45769.44
IBM,2004,335665.67,26729.73,677054.26,504843.11,27835.14
IBM,2004,286219.14,41804.49,495655.98,198315.92,34531.13
IBM,2004,303946.02,76490.76,812125.04,489851.61,68864.02
IBM,2004,298419.6,77980.18,500065.41,364530.35,81243.26
IBM,2004,327316.26,42387.98,712792.01,481706.58,50547.59
IBM,2004,291726.45,85539.4,486885.67,162742.26,93901.05
IBM,2004,320613.89,93049.05,740583.31,231540.19,102488.71
IBM,2004,295244.49,46718.54,731302.57,242979.89,48727.01
IBM,2004,303248.42,69181.9,846466.96,332329.58,62476.06
IBM,2005,303309.44,28734.81,853642.1,680536.36,32356.95
IBM,2005,324881.04,49538.51,690424.36,521641.06,63632.26
IBM,2005,318215.31,38997.33,967452.33,354308.51,46125.81
IBM,2005,337754.96,27434.48,1166512.04,924759.59,34796.79
IBM,2005,318170.35,35481.89,847611.72,432253.94,32039.24
IBM,2005,313781.84,67768.23,515175.37,240436.98,54817.55
IBM,2005,333542.66,70101.6,542121.65,424139.06,56874.18
IBM,2005,323866.92,79053.28,996147.49,315920.77,99070.17
IBM,2005,343789.8,65439.56,847155.27,273151.44,70738.66
IBM,2005,312914.71,76101.36,722134.28,463458.86,64739.74
IBM,2005,296149.51,25151.25,471188.97,268890.79,30105.64
IBM,2005,325107.24,62985.86,930212.4,437034.87,61787.68
IBM,2005,307146.38,70037.74,560014.05,171651.39,76908.32
IBM,2005,345241.13,69860.23,1058455.2,673595.97,73263.7
IBM,2005,331656.27,84912.64,646551.72,302628.39,77428.68
IBM,2005,315510.14,85587.22,691097.9,336726.01,105287.99
IBM,2005,319343.29,58715.18,1028797.1,560965.37,66981.02
IBM,2005,293280.32,27761.31,677111.64,370664.14,35614.06
IBM,2005,346955.71,91179.71,739431.2,578245.66,104370.72
IBM,2005,311917.69,70312.09,478184.0,178399.61,85418.14
IBM,2006,336594.97,47476.28,841936.21,633616.84,52973.51
IBM,2006,321159.77,25719.01,670418.96,529074.61,26199.48
IBM,2006,325756.82,56893.27,1064641.06,640875.74,65247.39
IBM,2006,320614.8,18362.22,1077889.59,834894.3,23404.05
IBM,2006,355192.34,90151.54,1019115.07,736060.91,99191.32
IBM,2006,304704.26,45036.67,1048971.78,498858.36,55571.38
IBM,2006,302136.67,40349.13,665276.74,216748.01,34681.98
IBM,2006,308372.14,80008.35,501661.02,225421.6,64413.72
IBM,2006,339717.53,69667.83,947799.84,461759.93,62989.05
IBM,2006,341257.93,86263.0,606484.61,329572.66,79737.88
IBM,2006,306808.91,71664.83,790399.22,322556.13,68439.91
IBM,2006,356625.08,93496.36,1162559.78,616163.72,103958.94
IBM,2006,319825.91,22204.87,736283.58,439554.21,20951.9
IBM,2006,349219.96,30652.8,780247.56,282802.25,30726.86
IBM,2006,298796.02,35298.97,687670.22,370711.11,37835.14
IBM,2006,313476.73,56664.16,789337.29,361586.75,68852.63
IBM,2006,330360.83,43960.27,1121468.32,810323.89,56765.62
IBM,2006,339505.8,49077.51,699966.36,442140.0,63330.02
IBM,2006,335418.51,90698.42,723902.53,364468.2,113657.6
IBM,2006,343537.83,101464.78,1047628.37,549227.4,108114.18
IBM,2007,388233.16,72953.55,780657.21,404232.04,77196.38
IBM,2007,333006.32,78569.73,572340.58,287577.6,94465.27
IBM,2007,358486.56,93387.14,782849.55,609697.44,84490.54
IBM,2007,328989.97,88204.39,988419.26,411174.43,113992.78
IBM,2007,360871.38,103846.64,905807.93,485456.25,106398.08
IBM,2007,349369.4,64083.21,840271.61,267520.16,59611.33
IBM,2007,341004.09,90999.98,919940.35,627253.55,116335.55
IBM,2007,370611.31,109572.16,787003.53,309397.52,109753.49
IBM,2007,358708.42,98228.85,939773.33,419223.95,115057.14
IBM,2007,361115.42,32692.86,958270.16,724162.15,39928.16
IBM,2007,366679.22,52901.1,613805.43,328278.16,62213.8
IBM,2007,351114.47,38222.92,1180713.49,839225.0,42776.72
IBM,2007,335758.99,28951.56,572952.29,348439.98,24834.11
IBM,2007,384255.8,114600.93,857926.53,451985.66,132459.6
IBM,2007,390750.44,106879.41,631133.72,242693.57,125828.97
IBM,2007,373693.11,31130.37,935775.8,646066.46,28309.66
IBM,2007,386224.99,24426.01,1183544.06,719487.62,23390.33
IBM,2007,375894.46,92316.46,1265936.58,612570.68,105518.49
IBM,2007,367765.23,66676.4,1206576.3,363883.69,62746.21
IBM,2007,363344.66,34362.71,1204753.89,751522.54,35700.84
IBM,2008,404380.93,65801.49,1058388.64,318972.4,64673.01
IBM,2008,355263.18,79018.41,873256.05,393732.62,81698.41
IBM,2008,360411.0,101373.4,579521.17,424620.09,107017.81
IBM,2008,390155.6,49023.6,1339558.39,590645.42,53653.34
IBM,2008,417367.95,112803.54,1073745.69,853828.9,129801.33
IBM,2008,360343.46,54555.66,781580.16,368911.19,64388.13
IBM,2008,387635.19,23073.28,1261712.59,565749.49,29961.52
IBM,2008,414517.44,118192.47,1294229.25,531030.89,126030.56
IBM,2008,361477.26,41540.56,983906.22,315260.06,53368.37
IBM,2008,411936.42,59809.83,1042547.19,555739.9,74229.97
IBM,2008,395217.39,47239.47,946024.94,486713.74,60450.82
IBM,2008,357917.08,25911.08,1167252.66,873505.35,32022.71
IBM,2008,382309.57,82172.13,1004222.52,336137.29,90218.22
IBM,2008,346166.75,45433.3,1164707.5,526474.15,57696.35
IBM,2008,363354.39,46742.11,1001700.83,681971.44,49111.65
IBM,2008,409279.83,24581.39,1368791.23,544989.57,30533.02
IBM,2008,374307.72,96642.24,1064280.79,412909.89,121674.87
IBM,2008,363018.91,40307.82,1135653.03,400813.55,36721.14
IBM,2008,381779.13,98353.66,685281.31,393237.8,113659.48
IBM,2008,407715.96,115747.05,1251394.37,783891.2,117692.76
IBM,2009,396471.98,90171.33,1381893.02,923630.07,72890.49
IBM,2009,427796.78,87125.8,1231775.98,812803.29,94013.46
IBM,2009,405543.67,115803.06,1173372.87,490962.7,111305.38
IBM,2009,462507.08,125742.4,1068526.82,341024.19,103643.01
IBM,2009,410481.76,85084.89,1095325.13,675721.29,98582.88
IBM,2009,388882.11,29660.58,862916.53,325690.59,24845.48
IBM,2009,439596.44,111584.58,1321098.67,936024.68,126417.32
IBM,2009,447292.56,52755.78,1559269.07,610582.99,47862.52
IBM,2009,410889.77,120733.02,1428489.99,996295.88,134560.43
IBM,2009,429737.72,125764.98,1242477.3,959646.06,120517.49
IBM,2009,414547.22,109308.29,746064.72,576681.11,115182.21
IBM,2009,462872.9,62116.71,1357105.31,734787.79,69160.86
IBM,2009,428458.3,125015.09,1235764.06,526014.69,156873.75
IBM,2009,411306.28,58776.19,700967.66,525714.01,55429.24
IBM,2009,408443.13,114390.89,1270688.52,470840.24,135514.57
IBM,2009,461781.79,32152.85,1454811.21,834639.78,36480.59
IBM,2009,427519.08,95956.99,670433.59,456802.18,78365.37
IBM,2009,424456.76,37242.37,1335828.49,610247.14,38249.65
IBM,2009,422291.86,102669.92,1039804.49,722122.56,85909.48
IBM,2009,402953.34,75708.31,1367694.83,461431.41,62197.56
IBM,2010,395422.2,83152.66,908674.61,647681.63,69512.84
IBM,2010,398634.82,49831.98,1097625.1,705318.9,42960.24
IBM,2010,458867.53,62066.9,1342801.27,754793.78,56566.47
IBM,2010,451003.78,114807.3,1033765.48,614370.75,106645.98
IBM,2010,438401.28,55789.5,1397692.32,571226.44,45044.54
IBM,2010,404444.92,39539.8,1017815.12,409010.68,46720.02
IBM,2010,402257.9,91208.78,1068775.84,847672.76,118566.9
IBM,2010,452881.37,108689.64,1029359.86,696504.37,138942.08
IBM,2010,384689.69,70967.04,744757.94,431168.79,73324.82
IBM,2010,429207.25,80579.61,1467980.68,845693.48,98558.21
IBM,2010,408580.21,65178.83,997273.58,438166.13,64520.2
IBM,2010,431040.25,84073.08,1195218.86,568815.36,80534.93
IBM,2010,432096.37,35957.09,866812.58,278302.2,30071.11
IBM,2010,402420.1,22085.75,801146.46,502709.92,18343.4
IBM,2010,418002.58,116320.59,1288522.06,583338.1,146843.43
IBM,2010,409372.11,27890.06,1427935.73,1049548.84,28809.5
IBM,2010,436509.41,95074.81,824550.76,329840.35,98382.5
IBM,2010,456269.97,23953.46,1398472.59,459766.59,24890.31
IBM,2010,434212.27,96260.44,702103.24,357582.45,105108.57
IBM,2010,388128.33,32514.92,1097354.44,615417.33,28642.86
IBM,2011,410270.22,114126.14,628195.58,390308.52,95503.63
IBM,2011,369222.56,32367.39,866127.17,607304.12,30454.24
IBM,2011,417290.21,63757.42,821504.05,457679.26,76428.08
IBM,2011,433344.69,113375.92,943441.49,657322.14,102728.7
IBM,2011,426042.65,122315.19,650774.9,338521.37,137468.26
IBM,2011,423197.73,39789.87,1457648.09,885714.62,35101.44
IBM,2011,370314.99,91029.37,614504.2,227689.45,98986.7
IBM,2011,415569.43,92140.79,950418.93,652889.65,118601.72
IBM,2011,389765.84,87992.43,1308419.49,841501.33,100360.18
IBM,2011,386092.41,70957.05,1013510.21,658847.29,92131.39
IBM,2011,371333.54,24622.45,614891.26,412893.06,21376.64
IBM,2011,417040.16,54702.0,1007001.8,410687.14,67450.48
IBM,2011,414222.22,118525.89,1097354.41,397191.83,104946.99
IBM,2011,445499.44,103084.69,712156.47,464248.04,103712.12
IBM,2011,392569.17,34748.34,1248294.55,414334.79,32834.32
IBM,2011,392505.09,35414.29,987687.94,302085.65,33660.85
IBM,2011,441195.52,56310.84,979859.42,525775.44,60863.38
IBM,2011,431498.46,42105.75,1399562.13,949987.34,48898.47
IBM,2011,375460.18,20804.31,1009246.49,738331.41,22722.9
IBM,2011,385274.41,27982.47,1116984.84,738198.68,24799.91
IBM,2012,368182.89,55989.9,981368.46,640834.78,67466.29
IBM,2012,413055.58,32102.74,1183471.71,937414.12,40218.07
IBM,2012,433177.04,54382.14,1300213.95,943372.47,61950.13
IBM,2012,385317.7,111148.16,925393.94,337678.82,95019.34
IBM,2012,415905.19,66306.69,702450.46,470769.85,79545.65
IBM,2012,421907.51,42429.22,1214904.15,370984.83,40416.21
IBM,2012,396741.84,102681.44,904884.32,276564.07,100234.87
IBM,2012,404455.23,116180.25,1367895.34,534076.98,103699.38
IBM,2012,378600.03,93601.47,572459.94,208139.91,100058.08
IBM,2012,385086.56,28145.64,854798.21,373635.55,29709.19
IBM,2012,441465.42,35792.32,991290.04,759320.74,44326.52
IBM,2012,396391.2,89084.29,664238.29,435920.02,114600.6
IBM,2012,407426.78,71145.91,763777.41,471169.78,77920.32
IBM,2012,416245.32,23526.53,1081175.14,645966.92,21262.45
IBM,2012,382063.76,45486.43,1116941.68,673664.42,55624.5
IBM,2012,388792.63,108090.97,1161483.89,577845.01,91621.26
IBM,2012,385812.54,111573.92,818202.97,380423.86,99835.73
IBM,2012,428182.47,50915.63,925095.29,469184.33,51774.28
IBM,2012,397706.51,69970.86,1244433.91,883103.22,83906.02
IBM,2012,373802.85,93420.7,650605.19,235754.52,119011.56
IBM,2013,416371.36,78320.54,1353182.12,1075349.91,86569.34
IBM,2013,400933.35,95665.41,787544.52,302072.49,112865.13
IBM,2013,380897.99,31906.91,811219.57,388832.5,40924.24
IBM,2013,407292.58,74418.09,1400168.55,1052324.49,78585.53
IBM,2013,422821.84,63878.3,829086.54,345181.13,72256.44
IBM,2013,392573.02,84300.23,1127529.34,350843.65,69717.96
IBM,2013,394936.0,38608.5,1092024.72,629107.66,42194.46
IBM,2013,377724.45,79307.36,1193225.97,953430.06,96693.29
IBM,2013,396791.64,39027.39,1135971.51,873365.44,35356.21
IBM,2013,374251.09,32654.21,1112814.39,560058.06,27147.0
IBM,2013,420524.47,79654.89,909253.21,429159.78,75283.88
IBM,2013,389164.67,52249.41,1010229.69,693783.95,59419.63
IBM,2013,377126.48,68706.88,1199357.35,400709.03,57655.29
IBM,2013,396692.3,83217.63,762770.29,513046.97,93464.36
IBM,2013,424138.34,39121.91,1273580.79,435337.35,42355.18
IBM,2013,396372.71,58304.94,1264088.97,381989.13,61808.47
IBM,2013,371347.24,87591.4,589006.79,421597.72,106777.96
IBM,2013,417378.25,36788.61,1152303.32,353968.77,45028.57
IBM,2013,409162.75,74790.22,1211605.73,420623.53,79601.32
IBM,2013,376888.71,110486.76,1211409.22,807571.23,139972.78
IBM,2014,384188.54,105736.36,826188.41,550570.6,123522.11
IBM,2014,359427.45,50415.06,553110.44,441684.13,43412.33
IBM,2014,398960.13,98798.11,759032.51,411795.12,109044.9
IBM,2014,370120.15,90545.77,776761.13,314985.6,97711.96
IBM,2014,388972.79,108940.19,1268100.06,686898.52,106721.28
IBM,2014,382581.08,44720.25,990539.04,695843.08,42724.76
IBM,2014,372373.14,62883.01,609972.83,396872.42,66604.37
IBM,2014,395459.89,49476.52,1308713.94,451824.52,61099.15
IBM,2014,386439.46,104398.89,1142903.56,402399.62,126924.85
IBM,2014,409465.22,23779.89,723691.03,447106.47,26902.19
IBM,2014,414325.17,95320.21,1167999.2,797882.97,103664.81
IBM,2014,377702.14,105036.76,580312.17,280453.76,122308.49
IBM,2014,390242.33,21934.98,636860.58,397603.96,28130.12
IBM,2014,399642.51,70612.62,853896.33,365762.51,57231.0
IBM,2014,378618.99,61441.39,717823.59,246697.3,71202.21
IBM,2014,425478.73,120918.08,1164108.72,379950.29,141526.31
IBM,2014,366343.01,79656.54,1120544.96,742845.51,101637.11
IBM,2014,413684.07,92376.66,837084.07,638179.79,82194.16
IBM,2014,426253.34,54631.03,750345.34,535252.48,43772.99
IBM,2014,420765.21,48631.19,1375667.68,888323.09,55103.59
IBM,2015,430469.7,27916.28,1360347.2,524348.41,27529.06
IBM,2015,450248.62,76795.95,854266.29,316341.79,66169.17
IBM,2015,472351.69,27344.39,1631516.21,651406.25,23383.86
IBM,2015,448280.87,31378.09,1212557.85,879484.37,25853.94
IBM,2015,467038.33,69410.94,849533.97,329660.16,87414.9
IBM,2015,409034.76,109087.81,1058782.08,338310.62,112604.59
IBM,2015,468517.81,108485.63,1160783.26,847400.73,93317.42
IBM,2015,476301.26,124605.32,1389158.18,984835.17,133565.4
IBM,2015,456543.92,86811.61,1009353.36,589896.78,80624.78
IBM,2015,436777.78,52498.0,762515.99,351467.2,64362.22
IBM,2015,431796.06,102336.06,798993.57,409252.16,87745.81
IBM,2015,411392.34,84071.77,1116915.23,454233.74,87200.21
IBM,2015,472376.79,44191.03,726714.41,454921.45,36534.89
IBM,2015,482191.9,97598.09,1176930.48,606114.81,106043.77
IBM,2015,407353.27,115079.24,1120744.6,439319.83,124434.09
IBM,2015,410940.89,22350.33,1134621.76,708278.18,24403.17
IBM,2015,415167.62,83389.52,669674.46,404898.02,89811.22
IBM,2015,454868.64,124574.37,1455905.42,1150641.51,160466.81
IBM,2015,464720.0,134352.83,1503168.34,997789.96,112546.31
IBM,2015,403854.65,104759.85,1001281.56,708209.79,100198.52
IBM,2016,415780.46,93570.01,1384820.65,476213.15,115160.27
IBM,2016,447714.29,57703.57,989642.55,319882.89,46617.0
IBM,2016,422190.14,31193.48,797096.52,576606.55,33860.97
IBM,2016,434841.0,42122.97,1372933.75,1007719.48,44720.44
IBM,2016,457370.06,119468.33,1355026.64,903854.2,101870.26
IBM,2016,405537.59,27054.14,615347.51,233311.94,33553.73
IBM,2016,403036.77,117903.77,1086015.62,454637.9,123629.81
IBM,2016,401358.41,118799.44,1282151.46,401466.49,151337.18
IBM,2016,441903.01,31196.28,1255568.21,782800.76,28369.72
IBM,2016,444922.36,31930.38,1102913.75,336346.35,41010.38
IBM,2016,444366.41,39865.45,970206.55,368951.3,47173.14
IBM,2016,388419.03,101028.44,1314562.51,839103.62,91580.53
IBM,2016,412746.73,69882.14,1118233.88,709331.03,75270.56
IBM,2016,412037.87,112374.81,685130.02,365262.02,133476.82
IBM,2016,388578.66,87948.49,1219912.87,769052.16,70927.68
IBM,2016,398211.75,53968.95,783433.86,612117.3,60758.08
IBM,2016,407648.54,115129.88,1215277.09,537521.44,113914.2
IBM,2016,399769.97,117040.05,1013254.16,757942.83,113909.22
IBM,2016,453192.89,28764.93,1569942.04,1186903.16,28235.7
IBM,2016,446236.95,106233.17,1473701.79,668511.65,109713.37
IBM,2017,501124.06,122597.43,1146037.36,828427.56,100956.16
IBM,2017,493720.69,50207.18,1023108.66,559238.79,51455.69
IBM,2017,470384.62,87582.75,1017467.99,394384.59,103719.05
IBM,2017,459621.93,81104.98,1282066.38,967728.01,93577.02
IBM,2017,427982.22,111121.34,1488826.03,798371.81,142768.16
IBM,2017,472772.76,77962.12,1022517.43,642935.89,71328.34
IBM,2017,433290.2,24614.9,903306.18,449742.97,26486.58
IBM,2017,450052.26,133222.17,937679.53,488050.65,113457.07
IBM,2017,447185.33,27762.62,1171186.11,791174.1,24926.81
IBM,2017,456760.19,24735.42,1452060.79,1001895.46,20570.64
IBM,2017,456488.58,131843.79,1042644.62,587117.71,128893.31
IBM,2017,477128.27,140532.99,1667565.69,1146213.76,140835.91
IBM,2017,468051.88,65144.79,1624677.94,1062344.66,66738.6
IBM,2017,425006.35,76552.51,1473861.01,827617.84,68224.62
IBM,2017,425896.91,59061.65,1420986.34,1134340.79,75166.82
IBM,2017,489023.93,92687.48,1311255.21,746754.6,106917.3
IBM,2017,461308.44,100242.79,804164.05,348080.52,122095.87
IBM,2017,504582.33,93222.62,788799.04,602237.65,107302.24
IBM,2017,460876.01,91988.43,1087459.84,579256.81,114378.86
IBM,2017,438301.45,33274.66,659844.2,301548.92,29072.3
IBM,2018,435670.37,23007.64,851470.17,397088.04,18769.26
IBM,2018,469675.43,90271.66,795663.78,475413.0,117292.4
IBM,2018,499178.8,25292.27,1542840.17,735630.26,21038.76
IBM,2018,442332.35,57695.23,1126394.23,710238.74,67764.66
IBM,2018,437942.31,57126.35,927020.25,446238.29,74254.44
IBM,2018,484581.11,142344.55,1398608.72,703689.49,141614.62
IBM,2018,459215.54,70819.05,1449583.88,771904.87,67122.8
IBM,2018,484310.85,127666.81,1133702.88,718659.12,105887.14
IBM,2018,462799.42,28344.28,721218.13,437391.7,26974.34
IBM,2018,481477.4,131934.74,856443.49,567189.48,139489.33
IBM,2018,426214.78,90740.34,1158849.69,646430.62,114626.43
IBM,2018,462064.37,137523.65,1163689.54,416514.76,142369.39
IBM,2018,432369.37,86164.02,1247932.29,666667.44,73140.46
